user_id,speech_prob_calm,speech_prob_stressed,speech_prob_sad,speech_prob_anxious,speech_prob_neutral,speech_prob_energetic,dominant_speech_emotion,pitch_mean_hz,pitch_variance,energy_mean,speech_rate_wpm,pause_ratio,jitter,shimmer,speech_embed_0,speech_embed_1,speech_embed_2,speech_embed_3,speech_embed_4,speech_embed_5,speech_embed_6,speech_embed_7,speech_embed_8,speech_embed_9,speech_embed_10,speech_embed_11,speech_embed_12,speech_embed_13,speech_embed_14,speech_embed_15
U01506,0.2187,0.1813,0.1494,0.2005,0.2484,0.0017,neutral,197.6,33.41,0.478,149.8,0.168,0.0081,0.0491,-0.1502,1.2217,0.5343,-0.1073,-1.5924,1.5877,-2.3714,-0.4179,-1.433,-0.3227,-0.1647,-1.1655,-1.4333,-0.7646,-0.3029,0.1868
U01507,0.2987,0.0992,0.0868,0.1531,0.2506,0.1116,calm,167.1,33.07,0.671,148.2,0.206,0.0118,0.0345,0.0043,0.3886,-0.581,-0.4782,-0.7752,0.7905,2.2926,1.0222,0.7191,-0.6864,-1.9028,-2.3052,-2.7406,-0.0293,-0.8117,0.2291
U01508,0.2581,0.1241,0.1012,0.1643,0.2855,0.0669,neutral,189.3,40.52,0.464,160.3,0.249,0.0209,0.0523,0.5199,0.9969,-0.1504,0.6076,-1.4756,1.1439,0.0123,-1.2543,0.6929,1.0096,0.0583,-0.4135,-2.114,-0.2251,1.4521,-0.7127
U01509,0.1538,0.2402,0.1315,0.1731,0.2673,0.0341,neutral,171.9,45.88,0.52,126.2,0.299,0.0236,0.0455,-2.1138,0.1914,0.7108,-0.2561,-0.9505,-0.5282,-1.4801,-2.4267,0.2779,0.4261,0.2963,-0.462,0.8939,-0.4524,-0.444,-3.801
U01510,0.2879,0.0495,0.1491,0.1102,0.3423,0.061,neutral,181.8,27.26,0.316,169.1,0.228,0.0119,0.0381,-0.817,-1.2416,-0.7829,-0.839,-0.3041,0.2067,-0.2743,1.6506,-1.6546,0.6501,-0.8256,-0.395,1.6295,-0.5583,-0.6369,-0.5772
U01511,0.2358,0.1711,0.1437,0.1022,0.261,0.0861,neutral,205.5,36.46,0.443,143.0,0.172,0.0207,0.0497,-0.1248,-0.9253,0.1083,0.2975,-0.2098,-1.1939,0.7162,0.3171,-1.3454,-0.1927,-1.1854,-0.6004,-0.5616,-1.5107,-1.1881,0.9068
U01512,0.1971,0.1687,0.1401,0.1708,0.2466,0.0767,neutral,207.9,55.18,0.542,149.6,0.187,0.0206,0.0296,-0.4218,-1.9516,-1.947,-0.8504,-0.3928,-0.1597,-2.5837,0.5797,-2.2269,-1.3637,-0.492,0.0345,-0.5638,-0.3585,-2.5058,0.4935
U01513,0.2151,0.1536,0.161,0.1143,0.2646,0.0913,neutral,187.4,38.22,0.548,145.6,0.187,0.0136,0.048,0.356,-1.4126,-1.7098,0.2998,-2.8948,-1.7234,-1.2294,0.4087,0.8147,-0.3644,-0.9466,-0.3948,2.8463,0.6293,-1.0063,-0.4896
U01514,0.2407,0.1458,0.1158,0.1337,0.2693,0.0948,neutral,189.7,41.31,0.394,135.5,0.255,0.0149,0.0389,0.3498,0.5866,1.6995,1.5807,-0.5977,0.6151,-1.8894,0.2651,0.1983,0.1836,2.4584,0.7897,-0.0821,-1.9891,0.1797,1.6407
U01515,0.1212,0.2355,0.1679,0.2209,0.2486,0.0058,neutral,210.3,38.84,0.514,148.3,0.288,0.0305,0.0407,-0.0126,1.4887,-1.5718,-0.6035,0.0294,-2.6449,-1.0485,0.1371,0.5478,-0.477,0.3894,-0.4731,-1.2798,-0.8305,-0.7897,-0.1698
U01516,0.2331,0.1406,0.0959,0.1862,0.2864,0.0579,neutral,204.6,41.89,0.529,130.6,0.186,0.0213,0.0266,-0.6078,0.699,-1.022,-0.3033,-0.8701,0.146,-1.5511,0.5562,0.0077,-1.1725,-1.6823,0.7406,-0.4704,-2.5433,-0.8468,1.6365
U01517,0.1868,0.1869,0.1839,0.1525,0.2428,0.0471,neutral,183.9,30.6,0.513,164.3,0.183,0.0158,0.0466,-0.2258,-1.9067,-0.9833,-0.717,-0.654,1.2248,-2.3823,1.2386,-1.444,-1.4559,-1.0318,0.6105,0.5279,-0.6916,-0.7542,-0.5605
U01518,0.2699,0.1082,0.1378,0.1166,0.3064,0.061,neutral,152.4,30.28,0.629,150.6,0.177,0.0112,0.0269,1.1028,0.4289,-0.5648,1.0262,-0.7348,-0.2467,-1.7486,0.4638,-0.1349,-0.9102,2.6285,0.5276,1.6731,0.4614,-0.1978,-1.313
U01519,0.2619,0.1421,0.0875,0.0896,0.2711,0.1478,neutral,159.4,29.22,0.599,164.0,0.157,0.0021,0.0406,0.2064,0.7612,-0.516,1.4736,0.1283,-0.6375,1.8999,-0.319,0.2916,0.4834,0.7035,-1.2533,2.6541,0.6683,1.4953,-1.0256
U01520,0.1888,0.1694,0.1486,0.2036,0.2783,0.0115,neutral,228.6,25.88,0.473,123.4,0.333,0.0138,0.0358,0.4243,0.1194,-0.8422,-0.085,-0.4201,0.2251,-0.8554,0.247,-0.6736,0.2129,-2.2936,-0.8836,-1.5791,-1.7349,-0.2681,0.0668
U01521,0.2608,0.1789,0.1089,0.1516,0.2719,0.028,neutral,179.4,41.29,0.531,127.0,0.178,0.0152,0.0179,-0.9536,0.0779,-1.033,0.0436,-2.5284,0.3418,-1.1747,0.2746,0.9411,0.071,-0.8252,1.0271,-0.6812,-0.7279,-0.8017,-0.6953
U01522,0.2372,0.0871,0.1456,0.1584,0.2674,0.1043,neutral,183.1,25.98,0.617,142.4,0.247,0.0099,0.0388,-0.3391,0.5538,-1.2877,-1.3148,0.7189,0.0663,-0.4756,0.2197,-1.3327,0.9816,-0.9147,-0.1732,-0.3013,1.3731,-1.8708,-1.6589
U01523,0.1661,0.1851,0.1428,0.2131,0.2919,0.001,neutral,184.5,41.01,0.47,135.9,0.205,0.0153,0.0304,-0.3353,0.0211,-0.6903,-0.274,-0.3289,-0.7283,0.6868,-2.5874,-1.8291,0.1509,0.468,-0.7667,0.5174,-1.0195,-1.055,-0.0107
U01524,0.2078,0.1879,0.2029,0.1887,0.1837,0.0291,calm,203.2,45.59,0.589,145.9,0.277,0.0189,0.0466,-3.0981,0.0947,-1.8961,1.6499,-0.7518,0.0287,0.2641,0.4121,0.0435,-0.289,2.0073,0.7938,-1.4272,-0.7317,2.1776,-2.8181
U01525,0.2483,0.1266,0.1158,0.097,0.3173,0.095,neutral,189.7,33.58,0.441,159.8,0.29,0.0217,0.0249,-0.8154,-0.3228,0.5415,-0.5434,0.4444,-1.997,0.4062,-0.9118,-1.4368,-0.284,0.3512,-1.4673,1.231,-0.9642,2.1802,-1.3326
U01526,0.1733,0.1709,0.1654,0.2156,0.2512,0.0236,neutral,181.0,41.76,0.479,180.5,0.292,0.0196,0.0522,-2.2532,-1.3788,-0.064,1.0071,-0.8321,-0.6731,-0.9364,-0.1879,1.1532,-0.9012,0.8704,-2.582,0.4916,-0.2057,-0.6661,0.3925
U01527,0.2023,0.1513,0.171,0.1912,0.2698,0.0144,neutral,183.9,34.67,0.378,133.0,0.309,0.0073,0.0419,-0.5517,-0.4692,-1.6512,-0.1701,-0.5265,-1.0883,-1.2948,-0.1508,-2.0403,-0.1863,-0.1754,-2.2352,-0.4544,-1.6181,1.2555,-1.7356
U01528,0.3033,0.1293,0.1335,0.1391,0.2395,0.0553,calm,176.0,19.84,0.491,146.0,0.105,0.0195,0.0267,-1.5877,0.8473,-1.2979,-0.9434,0.7226,-0.9043,0.8701,-0.1954,-0.8363,0.1946,-0.871,0.9563,-0.2184,0.4737,-1.6486,-0.9721
U01529,0.1697,0.2449,0.1594,0.1532,0.2645,0.0082,neutral,225.8,40.43,0.332,130.9,0.273,0.0185,0.0433,-1.5248,0.1028,-0.4681,-0.0218,-2.6409,-0.2636,0.7426,-0.5398,-0.7282,-1.3215,-2.5702,-0.5297,-1.0643,0.7672,-1.7092,-0.4302
U01530,0.2467,0.1679,0.1135,0.1357,0.2885,0.0477,neutral,192.3,20.99,0.457,151.8,0.205,0.0036,0.0397,-0.5451,-1.1968,0.6136,0.5017,-0.8934,-0.1028,-0.3638,-1.0448,0.896,-0.8808,-0.5006,-0.6859,-0.058,1.3043,0.7238,1.6779
U01531,0.2378,0.2142,0.0898,0.1926,0.2632,0.0024,neutral,181.6,33.47,0.34,133.5,0.412,0.0093,0.0465,-0.1149,-0.0627,-0.4384,0.0336,-1.833,-0.9321,-0.6641,1.5282,-0.8568,-1.406,0.3233,0.5628,-0.4097,-2.2187,-0.4104,-1.0903
U01532,0.185,0.2013,0.1808,0.1818,0.2078,0.0434,neutral,173.6,39.45,0.595,123.4,0.331,0.0137,0.0525,-1.1109,-2.6083,0.0695,-0.8071,-0.2461,-0.5074,-1.364,0.3968,-0.276,-1.2641,-0.656,0.9311,-0.8493,-0.8235,0.7938,1.7764
U01533,0.2394,0.1131,0.1064,0.14,0.3277,0.0735,neutral,146.1,31.13,0.52,162.2,0.085,0.0089,0.0443,0.3108,0.0322,0.3315,-0.2408,-1.2749,-0.1379,-0.0089,1.8414,-0.4002,0.4214,0.2498,0.9612,-0.1347,-0.9756,3.2724,-1.6672
U01534,0.25,0.1218,0.173,0.1067,0.259,0.0895,neutral,208.4,21.29,0.576,151.6,0.121,0.0058,0.0361,-1.0207,-0.3961,1.1217,0.0746,-0.4802,1.9627,0.268,-0.7724,0.4261,0.8907,0.4834,0.8206,1.0385,-0.3107,1.1976,1.4048
U01535,0.155,0.2817,0.1682,0.1883,0.2045,0.0023,stressed,186.2,36.0,0.475,123.7,0.286,0.0266,0.0385,0.4297,1.4678,0.8708,-1.3742,-2.3194,-1.0358,-1.1761,-2.5556,-1.6141,-0.9594,0.0042,-0.3966,-0.7663,-0.0494,-0.5563,-0.8318
U01536,0.2009,0.1399,0.1512,0.1047,0.3358,0.0675,neutral,224.6,35.29,0.542,127.4,0.317,0.0166,0.0378,0.3656,-0.3022,-1.1348,-0.8477,0.0151,1.4337,-0.7773,0.4526,-1.2488,0.2929,0.2224,-1.0047,0.3149,-1.5877,-0.2727,-0.5356
U01537,0.2363,0.139,0.1597,0.1673,0.2969,0.0009,neutral,193.8,45.73,0.527,142.4,0.262,0.0113,0.0558,-0.4078,-0.6508,-2.6305,0.4505,-1.6231,1.1315,0.7442,-0.5275,-2.3118,-1.0675,-0.1691,-0.238,-1.0239,1.2639,-1.243,-2.326
U01538,0.2555,0.1718,0.1259,0.1344,0.2666,0.0458,neutral,203.0,35.29,0.42,157.0,0.307,0.0145,0.0379,0.7515,1.4924,-0.6888,-0.2225,-0.1405,-0.4426,-0.1265,2.8702,-0.6096,0.8495,-1.0714,-0.6711,-3.3624,-0.2927,-1.601,-0.03
U01539,0.266,0.073,0.1103,0.1076,0.3525,0.0907,neutral,156.4,34.32,0.575,141.1,0.158,0.015,0.0227,1.7085,0.9871,0.3397,-1.3143,1.1581,-1.2814,0.1103,-0.3128,0.5717,-0.3852,-1.2252,-0.726,-0.4641,0.9958,-0.0674,-1.2269
U01540,0.2424,0.196,0.1305,0.1387,0.2669,0.0255,neutral,206.0,36.2,0.373,141.7,0.249,0.0108,0.0368,-0.0565,0.9004,0.3306,-1.1392,1.0546,-0.8387,0.1932,0.8316,0.11,-0.9181,-0.0738,-0.0561,-1.4617,-0.7165,0.3379,-0.8309
U01541,0.2354,0.1145,0.1017,0.2335,0.2768,0.038,neutral,209.8,26.55,0.444,156.7,0.23,0.0076,0.033,0.6566,-0.6163,-0.3119,-0.3286,0.9142,-1.1488,-1.8736,0.5635,-1.6862,-1.6744,0.6497,-0.7332,-0.2015,-2.4148,0.3162,-1.3217
U01542,0.2608,0.142,0.1487,0.1459,0.2621,0.0405,neutral,170.8,42.77,0.324,123.5,0.191,0.0028,0.0337,-0.2599,0.6306,1.1475,-1.8433,-0.111,0.6331,0.1118,0.2591,-0.7166,-0.6678,-1.0113,0.1596,0.9882,0.265,-1.2608,-1.1753
U01543,0.2758,0.0855,0.1239,0.0837,0.3022,0.1288,neutral,174.0,28.77,0.525,154.5,0.139,0.001,0.0309,-0.6913,1.6811,-1.3654,0.5173,-0.3316,2.3029,0.4845,1.5827,-2.7342,-0.217,-0.7817,0.6918,0.2942,0.5476,-0.0797,0.8868
U01544,0.2577,0.1033,0.1141,0.1497,0.2894,0.0858,neutral,194.2,33.8,0.48,148.4,0.025,0.001,0.0409,-1.233,-1.315,0.0553,-0.2825,0.0818,-1.1884,0.283,-0.6452,1.0698,-0.6297,0.2956,-0.9267,1.7814,-0.2947,0.1211,0.7085
U01545,0.2204,0.1972,0.146,0.0898,0.27,0.0767,neutral,199.3,24.93,0.478,158.5,0.168,0.0087,0.0276,-0.9377,-2.1739,-1.1928,0.113,0.8468,-0.655,-0.1411,-0.3255,-0.5188,-1.4088,-1.57,0.9388,-0.3671,0.3867,-0.232,1.0333
U01546,0.1674,0.2253,0.179,0.185,0.221,0.0223,stressed,202.5,49.31,0.401,118.7,0.204,0.014,0.0469,-1.5684,-0.5745,-1.6897,-0.7592,1.4321,-0.3278,-1.5765,2.2184,0.4904,0.1076,-0.8236,0.2212,0.1241,-1.5355,0.5046,0.292
U01547,0.1612,0.1981,0.2122,0.1803,0.2473,0.0009,neutral,172.5,53.44,0.57,151.8,0.322,0.012,0.052,-0.1841,-0.6815,0.0273,1.2607,-1.1965,-0.3594,-1.6644,-0.0773,-0.8724,-0.511,-1.4365,-1.3216,-3.1884,-0.6351,-0.997,-0.4916
U01548,0.2435,0.1541,0.1703,0.1031,0.293,0.036,neutral,175.5,31.62,0.581,125.1,0.102,0.0128,0.005,0.7251,0.3894,-0.3337,0.4326,-2.1946,0.3564,0.3446,-2.1058,-0.1786,-0.6731,-2.2651,-0.533,0.218,-2.4845,0.3259,0.9054
U01549,0.2565,0.0684,0.1427,0.0989,0.341,0.0926,neutral,153.1,20.42,0.737,121.1,0.132,0.0062,0.0109,0.4166,-1.0516,0.4555,-0.2353,0.4893,-2.4505,-0.4637,0.7948,-0.6619,-0.4408,-1.3274,-0.3124,-1.2566,-0.4154,-1.0707,0.969
U01550,0.2298,0.1098,0.1853,0.1375,0.2524,0.0852,neutral,195.7,27.22,0.315,86.1,0.368,0.0153,0.0419,0.2607,-0.9033,0.1693,-1.7481,-0.1782,0.4829,-1.266,2.6388,-1.7213,0.2675,-0.3407,1.1267,-0.6016,-1.3054,0.5934,-1.129
U01551,0.3042,0.1342,0.1334,0.1353,0.2716,0.0213,calm,217.2,51.61,0.302,162.4,0.249,0.0141,0.0237,0.8408,-2.1658,-0.4682,-1.0738,-0.5281,1.1161,-2.3159,-1.6466,-0.7169,0.7746,0.2982,1.5524,-0.1067,0.0661,-0.9239,-3.1981
U01552,0.2432,0.1801,0.1439,0.134,0.2979,0.0009,neutral,165.9,32.12,0.526,136.0,0.298,0.0202,0.0396,0.8776,-1.7477,-0.8681,-0.4255,0.4281,1.0336,-1.1516,-0.1327,-1.4464,-0.7154,0.0796,0.1599,-0.1637,-1.0373,-0.5037,-0.8688
U01553,0.2094,0.1858,0.1479,0.1646,0.2823,0.01,neutral,166.8,43.45,0.371,130.0,0.213,0.0164,0.0467,-0.9496,0.0352,-0.8556,-0.1923,0.9013,-0.9129,-0.173,0.7731,-1.2344,-1.989,-0.5017,-0.0239,0.1276,-0.6219,-0.3824,-0.8236
U01554,0.2873,0.1172,0.0846,0.1511,0.3041,0.0558,neutral,164.9,27.11,0.803,116.2,0.348,0.0098,0.0242,1.2095,-0.3681,1.793,-0.1694,0.2888,-0.059,1.5109,-0.7768,-0.451,-0.1773,-0.1395,1.6362,0.633,-0.2511,-0.2731,-1.1366
U01555,0.278,0.1283,0.0865,0.0773,0.3131,0.1167,neutral,159.6,24.75,0.68,139.2,0.214,0.006,0.0291,2.6679,-1.5362,-1.0087,-1.2936,0.4499,-2.1248,1.6282,-0.2473,-1.0037,1.0658,-0.2531,1.3546,0.1487,-0.4126,0.5308,0.7286
U01556,0.1933,0.1562,0.2025,0.1587,0.2323,0.0571,neutral,204.2,42.05,0.411,120.7,0.3,0.0151,0.0442,1.1608,0.9726,-1.5307,0.9633,0.7,-0.6061,0.7952,-0.9801,-0.3687,0.5607,-1.0748,-1.5241,0.0685,-0.8449,0.1161,-0.718
U01557,0.1871,0.1573,0.1801,0.1562,0.2883,0.0309,neutral,206.6,22.49,0.481,169.6,0.163,0.0176,0.036,-1.7171,0.6789,-2.2641,-0.3375,2.2598,-0.3386,-1.8397,-0.9294,0.5689,-0.331,-1.4633,-0.5692,-0.3043,0.6761,-0.7429,-0.0973
U01558,0.2036,0.1911,0.1189,0.1536,0.2615,0.0713,neutral,196.4,37.4,0.666,152.5,0.282,0.0191,0.0365,-0.6221,-0.5242,-1.9046,-1.7345,-0.1495,0.8528,-0.6142,-1.8292,-1.3752,-2.0791,1.3706,-0.4831,0.0853,0.6912,-0.8706,-0.5073
U01559,0.2839,0.1418,0.1131,0.1206,0.2753,0.0652,calm,192.8,33.75,0.484,142.8,0.184,0.0073,0.0223,-1.8328,0.6512,-0.3817,-0.5706,0.1363,-0.0622,-1.041,-0.4176,0.4504,-0.001,0.8961,0.5561,0.3675,-1.655,1.5416,0.078
U01560,0.3054,0.1969,0.1432,0.0791,0.2482,0.0272,calm,160.3,41.56,0.58,150.1,0.177,0.0205,0.0335,-1.6462,-0.5665,0.5406,0.3603,-2.3537,-0.4379,1.3951,-0.9414,-1.0563,-0.1175,1.2608,-1.4419,0.1796,-0.549,-1.8196,-0.2974
U01561,0.2654,0.1268,0.0973,0.1146,0.2718,0.1241,neutral,158.3,31.53,0.476,141.2,0.164,0.008,0.0133,1.28,-0.6529,0.8133,-1.0711,0.7064,-0.7222,-0.1837,-1.4615,-1.5509,-0.9421,0.9109,0.9336,0.1768,1.4884,-0.2598,-0.8249
U01562,0.227,0.1496,0.1119,0.1659,0.2543,0.0912,neutral,194.7,38.43,0.401,109.3,0.208,0.0101,0.0395,0.2452,-0.7994,-1.0553,-0.2008,-2.2465,-0.6487,-0.3518,0.2377,-1.1497,-0.3378,0.5328,0.1007,0.5537,-1.2355,-0.7496,0.0006
U01563,0.2176,0.1173,0.1432,0.1247,0.2858,0.1114,neutral,175.7,44.47,0.48,123.5,0.208,0.0103,0.0207,-0.8666,-0.9882,0.4028,1.4949,0.1224,0.205,-0.9984,-0.8702,0.2458,0.2501,0.94,-0.5718,-0.8342,2.1027,0.6768,0.577
U01564,0.1835,0.1605,0.1664,0.1636,0.2853,0.0408,neutral,167.4,30.27,0.526,134.9,0.287,0.0153,0.0383,-0.4169,-1.9836,-1.5042,0.8352,-0.5656,-0.7733,-1.6185,0.1854,-2.2979,0.1185,-2.5229,-0.3653,0.5583,-0.6474,-0.4219,0.8108
U01565,0.2567,0.108,0.0901,0.1086,0.3096,0.127,neutral,151.5,33.93,0.701,139.9,0.177,0.0059,0.0492,-1.9952,-0.2623,-0.0991,-2.0638,-1.5278,-0.8013,-0.4838,0.0346,-2.4238,0.6477,-0.4808,0.0542,-0.4035,-0.9579,0.6562,1.1478
U01566,0.2732,0.1809,0.1114,0.1422,0.2561,0.0364,calm,160.1,45.65,0.484,130.4,0.266,0.0124,0.0392,-1.2537,-1.3391,0.6451,0.2655,0.9205,-0.6801,-0.4174,0.1483,-0.9675,-1.605,0.1145,-0.8456,-0.5906,1.0954,-0.9145,-0.0209
U01567,0.2515,0.1246,0.0649,0.1304,0.3179,0.1108,neutral,179.4,47.22,0.637,144.0,0.294,0.0113,0.0385,1.2952,-0.7012,-0.272,-1.7808,-0.7521,0.3669,-0.1605,0.4698,-2.1215,0.19,-0.9964,0.7158,-1.146,0.7506,-1.5918,0.1519
U01568,0.2512,0.1351,0.1117,0.145,0.2826,0.0743,neutral,185.2,23.5,0.542,132.4,0.26,0.0109,0.034,0.7315,-0.6873,-0.6397,-0.1866,0.8389,0.6458,0.2631,-1.6925,0.7889,-1.1144,-0.0548,1.3499,-0.8759,0.706,-0.3698,-1.7136
U01569,0.2071,0.1845,0.1446,0.1977,0.2617,0.0044,neutral,163.9,36.12,0.416,137.9,0.299,0.0222,0.0547,2.6319,-0.1133,-1.462,-0.335,-0.9271,-1.5563,-0.8999,1.7069,-0.7767,0.8631,0.5523,-0.1793,0.5461,-0.0273,-1.7466,0.0445
U01570,0.2393,0.0927,0.1283,0.1295,0.2748,0.1354,neutral,219.1,35.11,0.607,138.2,0.16,0.0173,0.0335,0.1227,-0.8837,-0.1491,0.4636,0.8698,-0.7689,1.5221,0.1473,-0.159,0.1014,-0.0745,0.0874,0.1699,-0.1518,1.2427,-0.1791
U01571,0.2241,0.199,0.1437,0.0958,0.2701,0.0673,neutral,193.8,7.97,0.253,146.6,0.293,0.0196,0.0257,0.3944,0.3785,0.0383,1.0309,-0.9518,0.1932,1.7603,-0.5199,-0.6576,0.5732,0.1865,-2.007,0.8624,-1.4017,0.6429,-0.3069
U01572,0.2612,0.132,0.0942,0.1593,0.2876,0.0656,neutral,217.3,31.68,0.435,158.9,0.148,0.0207,0.0315,-0.6829,-0.9278,-0.132,-0.5359,-0.3245,-1.5352,0.1822,0.4481,0.8061,-0.7328,0.2182,0.8323,0.2327,-0.7943,0.661,1.2051
U01573,0.1889,0.2069,0.1343,0.1648,0.2821,0.023,neutral,175.1,48.8,0.554,133.1,0.458,0.0152,0.0292,-0.6568,-2.0397,0.0048,0.9132,-1.2887,-0.921,-1.0123,-0.8636,-0.6312,-1.1765,0.1185,-1.5737,-0.2411,0.3279,-1.4878,-2.094
U01574,0.2458,0.1232,0.0866,0.1775,0.3057,0.0612,neutral,168.0,38.67,0.632,139.9,0.199,0.0146,0.0387,0.5379,0.9244,0.4948,-0.6306,-0.448,-1.6332,0.0545,-0.0169,-0.6114,0.1615,-0.57,-0.9692,1.0974,-0.681,-0.2267,0.5315
U01575,0.1956,0.1501,0.1028,0.1517,0.3192,0.0806,neutral,211.9,38.46,0.67,112.9,0.241,0.0189,0.0355,0.3881,-0.8195,1.1539,-0.2592,-0.5041,-0.9409,-0.175,1.2592,0.907,-1.0882,-0.1375,0.231,-0.4489,-0.0458,0.9528,-0.3525
U01576,0.2549,0.147,0.1291,0.1173,0.3003,0.0515,neutral,151.3,35.13,0.715,179.6,0.127,0.0096,0.0176,0.0225,0.5984,-1.0611,-0.5364,1.2432,1.8448,0.7401,-0.6437,1.652,0.4237,-0.4885,-0.7202,-2.3895,1.6111,2.4737,-0.1481
U01577,0.2832,0.107,0.1097,0.0758,0.2884,0.1361,neutral,181.6,28.62,0.647,138.3,0.15,0.0095,0.0274,-0.9299,0.7561,1.4499,0.7886,2.0113,0.7951,0.0334,-0.2626,0.0747,0.9233,0.249,1.1724,-0.8108,-0.2922,0.4048,-0.9592
U01578,0.3163,0.0562,0.1423,0.1062,0.3068,0.0723,calm,182.4,24.41,0.447,153.5,0.0,0.0091,0.0395,-0.7602,0.9105,-1.4362,-1.2351,-1.8449,-1.7072,-1.0966,0.5079,-1.2842,-0.4477,-1.5275,0.1624,-0.9904,1.0651,0.1614,-1.7406
U01579,0.2222,0.1312,0.0914,0.1357,0.3179,0.1016,neutral,200.1,28.17,0.628,125.6,0.232,0.0103,0.0466,1.5446,1.0356,1.0352,-0.1232,-2.9454,1.1134,-0.0073,0.7742,-0.3854,0.4827,1.1128,-0.8204,0.4523,-0.1205,0.2592,0.1667
U01580,0.3223,0.0945,0.1132,0.1141,0.3033,0.0526,calm,189.7,40.75,0.497,127.8,0.215,0.0075,0.0176,-0.0503,-1.3694,-1.4501,0.7661,-0.0496,-1.3672,-0.602,2.4274,-0.1902,-0.2373,-1.2219,-0.0491,-1.3135,-1.6326,0.1518,-1.4567
U01581,0.2795,0.1866,0.1404,0.08,0.2697,0.0439,calm,181.8,35.61,0.374,147.0,0.267,0.0125,0.0286,0.9207,1.1186,-0.0757,-0.4331,0.0984,1.3599,-1.0322,0.2544,1.3107,0.9325,-2.2923,-0.0526,0.6005,0.6484,1.3445,-1.3136
U01582,0.2493,0.1244,0.1138,0.1611,0.2416,0.1097,calm,191.1,28.92,0.558,153.3,0.042,0.0118,0.0386,0.924,0.0873,0.4284,0.3527,0.2204,0.0015,0.1636,0.7293,-0.8583,-0.6845,-0.3569,-0.4041,-0.884,0.0271,0.1619,1.3554
U01583,0.2124,0.1522,0.201,0.1225,0.2929,0.019,neutral,192.4,33.54,0.554,139.9,0.271,0.0167,0.0589,-1.116,-1.4384,-0.3953,0.2888,0.4989,-0.8451,1.5044,-0.3418,-1.8235,-0.1027,-0.3192,-0.5299,-0.0726,-0.0079,-1.1189,-1.2596
U01584,0.1588,0.2252,0.1386,0.1861,0.2719,0.0194,neutral,201.4,41.77,0.378,127.5,0.306,0.0166,0.0214,-1.0707,-1.2669,-0.8207,-1.9249,-0.3517,-0.1732,-0.5763,-0.8672,-1.1273,-0.1269,-1.9297,1.407,0.6915,-2.826,1.0837,-0.1173
U01585,0.2513,0.1476,0.1599,0.1349,0.2614,0.0449,neutral,177.2,33.76,0.52,107.5,0.253,0.0133,0.0452,-0.0905,-2.2874,-0.0781,-0.759,-2.1594,-0.9161,-1.4441,0.3343,1.0856,0.0343,0.3949,-1.2625,0.3591,-0.7734,-2.0342,-0.4355
U01586,0.282,0.1526,0.1021,0.0837,0.2992,0.0804,neutral,170.4,33.15,0.635,145.3,0.373,0.0055,0.0344,0.4053,-1.7788,-0.0214,-1.5474,-0.7989,-0.8903,-0.9075,2.5983,-0.3562,0.536,-1.1085,0.2379,-1.475,2.0524,0.518,0.3376
U01587,0.2324,0.1489,0.1785,0.1279,0.2841,0.0281,neutral,210.9,34.59,0.55,129.7,0.125,0.0115,0.0427,0.218,-0.0269,-1.5321,-1.4111,-0.1672,-2.7527,-1.0715,0.1928,1.3609,-0.1901,0.6612,0.5922,-0.92,1.5401,0.4073,-0.0037
U01588,0.3061,0.1345,0.1229,0.062,0.287,0.0876,calm,181.7,36.97,0.471,162.7,0.159,0.0145,0.0172,0.1489,-2.0622,1.2675,0.1805,-0.3881,0.4255,-0.1644,-1.2259,-0.2819,-0.5368,-0.9115,-0.6819,-0.364,0.8918,0.9899,0.4281
U01589,0.261,0.1477,0.1626,0.0781,0.2645,0.0861,neutral,190.4,27.5,0.606,174.5,0.295,0.0196,0.0354,-2.4441,-0.0522,-0.6554,2.1785,0.0087,-0.391,-0.0314,0.4573,-0.1551,-0.1206,0.9554,-1.7843,0.566,-0.5319,1.0301,-0.2104
U01590,0.1852,0.189,0.1376,0.2072,0.2743,0.0066,neutral,178.1,35.61,0.454,143.2,0.157,0.0258,0.0377,-1.2126,-1.4574,-1.4238,0.3649,-0.8701,-1.8621,-0.9084,-0.1152,0.3239,-1.7369,-2.8211,-1.5761,1.5344,-2.7265,-1.5598,-0.2129
U01591,0.2961,0.105,0.1159,0.1448,0.2282,0.1101,calm,165.5,38.11,0.782,136.1,0.183,0.0102,0.0336,-0.6182,0.5558,-0.0479,0.1785,-0.2386,-0.2384,-0.0597,-0.1145,-0.4957,0.5802,-0.3227,0.3952,0.2311,1.4518,-1.3474,-0.0988
U01592,0.2631,0.1625,0.1135,0.1662,0.223,0.0717,calm,217.6,32.94,0.469,160.6,0.19,0.0054,0.0425,-1.0109,0.5009,0.7075,1.1203,0.345,0.5552,-0.3311,0.9545,0.8737,0.7965,0.6396,-0.9647,1.1194,0.5341,-2.9157,1.2238
U01593,0.1679,0.2059,0.1577,0.2005,0.2558,0.0122,neutral,158.0,51.96,0.421,119.8,0.474,0.0241,0.0413,-1.9203,-0.6162,0.8663,-1.8264,-0.7601,0.7771,-2.4768,-1.5995,-0.8179,-0.9075,-0.113,-2.6801,0.0122,-0.7778,-0.1488,-1.6362
